v1,v2,Phrases
ham,0,AyushKumar @okhdfc
ham,0,AaravKumar @idbi
ham,0,TrishaTiwari @okybl
ham,0,ZoyaSingh @idbi
ham,0,AmritaThakur @okhdfc
ham,0,RiaTiwari @kbl
ham,0,SohamKapoor @oksbi
ham,0,BhavyaJain @kbl
ham,0,PrishaSharma @kbl
ham,0,SamarVerma @okaxl
ham,0,AmairaSingh @idbi
ham,0,DishaKhanna @okybl
ham,0,RahulKumar @okaxl
ham,0,SuhaniYadav @okhdfc
ham,0,ZaraThakur @okybl
ham,0,SiyaShah @okybl
ham,0,AnviKapoor @idbi
ham,0,skylarShr @okaxl
ham,0,SaanviMehta @okaxl
ham,0,AhaanSharma @okicici
ham,0,AnkitSharma @okaxl
ham,0,rachelGreen @okybl
ham,0,AryaTiwari @oksbi
ham,0,RishaanSharma @okybl
ham,0,AbhinavGupta @okhdfc
spam,1,SarthakGupta @kbl
ham,0,VivaanMehta @okhdfc
ham,0,RushilReddy @idbi
ham,0,AaravKumar @kbl
ham,0,ZaraThakur @idbi
ham,0,SanyaJoshi @okaxl
spam,1,NehaThakur @kbl
ham,0,SnehaThakur @idbi
ham,0,SamarVerma @idbi
ham,0,RishaanSharma @oksbi
ham,0,ShanayaPatel @okaxl
ham,0,vdty @kbl
spam,1,AryaTiwari @okicici
ham,0,SwaraSingh @oksbi
ham,0,sunnysng @okybl
ham,0,rohnr @okaxl
ham,0,RheaBhat @idbi
ham,0,RushilReddy @okybl
ham,0,RushilReddy @okaxl
ham,0,AdvaitSingh @okaxl
ham,0,KrishaPatel @kbl
ham,0,VihaanSharma @oksbi
ham,0,KabirKumar @okybl
ham,0,MiraChoudhury @kbl
ham,0,AryaTiwari @okhdfc
ham,0,SarthakGupta @okhdfc
ham,0,ZoyaSingh @okhdfc
ham,0,KairaKapoor @okhdfc
ham,0,DishaKhanna @kbl
spam,1,KairaKapoor @idbi
spam,1,MiraChoudhury @kbl
ham,0,KairaKapoor @okaxl
ham,0,AvaniPatel @okybl
ham,0,SwaraSingh @okaxl
ham,0,RahulKumar @oksbi
ham,0,RheaBhat @idbi
ham,0,sunnysng @kbl
ham,0,AvaniPatel @okicici
spam,1,SohamKapoor @idbi
spam,1,RachitVerma @oksbi
ham,0,VanyaAgarwal @okicici
ham,0,PrishaSharma @okicici
spam,1,AvyaanBansal @kbl
ham,0,AbhinavGupta @idbi
ham,0,KairaKapoor @okhdfc
ham,0,PrishaSharma @kbl
ham,0,ZaraThakur @oksbi
ham,0,IshikaReddy @okicici
ham,0,SamarVerma @okicici
ham,0,AbhinavGupta @okybl
ham,0,AishaChoudhury @kbl
ham,0,AnkitSharma @kbl
ham,0,RahulKumar @okybl
ham,0,AishaChoudhury @okhdfc
ham,0,ArnavSingh @idbi
ham,0,AaravKumar @kbl
spam,1,SuhaniYadav @kbl
ham,0,RushilReddy @okhdfc
ham,0,IshanSharma @okaxl
ham,0,DhruvMehta @idbi
ham,0,DivyaAgarwal @okhdfc
ham,0,VihaanSharma @oksbi
ham,0,KritikaSingh @okybl
ham,0,SohamKapoor @okhdfc
ham,0,SnehaThakur @okhdfc
ham,0,happysng @okybl
ham,0,sunnysng @oksbi
ham,0,skylarShr @okhdfc
ham,0,AdvikaMehta @idbi
ham,0,AmairaSingh @okaxl
ham,0,NavyaVerma @okaxl
ham,0,IshitaChauhan @kbl
ham,0,DivyaAgarwal @kbl
ham,0,AmitJoshi @okaxl
spam,1,SiyaShah @oksbi
ham,0,RitikaKapoor @okhdfc
ham,0,BhavyaJain @okhdfc
ham,0,AnviKapoor @okybl
ham,0,rachelGreen @okybl
ham,0,DhruvMehta @kbl
ham,0,PranavGupta @okicici
ham,0,SnehaThakur @okicici
ham,0,AvyaanBansal @okybl
ham,0,RiyaYadav @okaxl
ham,0,RiaTiwari @kbl
ham,0,RheaBhat @okhdfc
ham,0,PrishaSharma @okhdfc
ham,0,AvaniPatel @okhdfc
ham,0,RuhanBansal @idbi
ham,0,RiyaYadav @kbl
ham,0,AvaniPatel @oksbi
ham,0,RushilReddy @okhdfc
ham,0,YugKapoor @okaxl
ham,0,AnayaMishra @okhdfc
ham,0,RahulKumar @okaxl
ham,0,AdvaitSingh @okybl
ham,0,RiyaYadav @oksbi
ham,0,SamarVerma @kbl
ham,0,AnviKapoor @okhdfc
ham,0,AhaanSharma @kbl
spam,1,SohamKapoor @okicici
ham,0,YugKapoor @okaxl
ham,0,AvyaanBansal @okhdfc
ham,0,rohnr @idbi
ham,0,RheaBhat @okicici
ham,0,ArnavSingh @okicici
ham,0,rohnr @kbl
ham,0,AnkitSharma @oksbi
ham,0,RitikaKapoor @okicici
ham,0,AishaChoudhury @idbi
ham,0,SuhaniYadav @idbi
ham,0,IshaniDesai @okybl
ham,0,skylarShr @kbl
ham,0,IshitaChauhan @okybl
ham,0,ShanayaPatel @oksbi
ham,0,AkshayVerma @oksbi
ham,0,RheaBhat @okaxl
ham,0,DishaKhanna @oksbi
ham,0,sunnysng @kbl
ham,0,AhaanSharma @okicici
ham,0,DivyaAgarwal @okhdfc
ham,0,happysng @okicici
spam,1,KabirKumar @oksbi
ham,0,VanyaAgarwal @kbl
ham,0,SarthakGupta @okicici
spam,1,AmairaSingh @oksbi
ham,0,KritikaSingh @oksbi
ham,0,SaanviMehta @kbl
ham,0,AaravKumar @okicici
ham,0,AdvikaMehta @okhdfc
ham,0,AkshayVerma @okicici
spam,1,AvaniPatel @okicici
ham,0,BhavyaJain @okicici
ham,0,AmitJoshi @okaxl
ham,0,YugKapoor @okybl
ham,0,SohamKapoor @idbi
ham,0,AbhinavGupta @okhdfc
spam,1,happysng @okicici
ham,0,IshikaReddy @oksbi
ham,0,RuhiMehra @okhdfc
ham,0,AbhinavGupta @oksbi
spam,1,AryanGupta @okicici
ham,0,RiyaYadav @oksbi
ham,0,ShreyaKhanna @okhdfc
ham,0,IshikaReddy @idbi
ham,0,AnanyaBhat @kbl
ham,0,KrishaPatel @oksbi
ham,0,ArnavSingh @okhdfc
ham,0,RuhiMehra @idbi
spam,1,AarohiShah @idbi
ham,0,TaraChoudhury @okhdfc
ham,0,BhavyaJain @okybl
ham,0,IshitaChauhan @okhdfc
ham,0,AashviPatel @oksbi
ham,0,AdvaitSingh @idbi
ham,0,IshikaReddy @oksbi
ham,0,KritikaSingh @okhdfc
ham,0,PranavGupta @kbl
ham,0,RushilReddy @okybl
spam,1,MyraSahu @okhdfc
spam,1,AryanGupta @oksbi
spam,1,AmairaSingh @okybl
spam,1,AaryanJain @okhdfc
spam,1,MohitJain @okhdfc
spam,1,DishaKhanna @oksbi
spam,1,KrishaPatel @kbl
ham,0,SaanviMehta @kbl
ham,0,RiaTiwari @kbl
ham,0,AarohiShah @kbl
ham,0,SwaraSingh @kbl
ham,0,AyushKumar @okybl
ham,0,AryaTiwari @kbl
ham,0,MohitJain @okicici
spam,1,AryanGupta @idbi
ham,0,ShivanshKumar @idbi
ham,0,skylarShr @okaxl
ham,0,BhavyaJain @oksbi
ham,0,AyushKumar @okicici
ham,0,skylarShr @oksbi
ham,0,AmairaSingh @kbl
ham,0,SarthakGupta @okicici
ham,0,AryaTiwari @okybl
spam,1,VanyaAgarwal @okybl
spam,1,IshanSharma @okaxl
ham,0,SuhaniYadav @okicici
ham,0,AvyaanBansal @okaxl
ham,0,VihaanSharma @idbi
ham,0,IshitaChauhan @okybl
ham,0,ZoyaSingh @kbl
ham,0,RiyaYadav @okaxl
ham,0,TaraChoudhury @oksbi
ham,0,vdty @okaxl
ham,0,happysng @okybl
ham,0,ZaraThakur @okhdfc
ham,0,ShanayaPatel @okicici
ham,0,ShanayaPatel @oksbi
ham,0,AaryanJain @okybl
ham,0,AmitJoshi @oksbi
ham,0,KabirKumar @oksbi
ham,0,KritikaSingh @okybl
spam,1,AnayaMishra @okicici
ham,0,ArnavSingh @okicici
ham,0,PranavGupta @okybl
spam,1,AyushKumar @okybl
ham,0,AdvikaMehta @idbi
ham,0,IshikaReddy @idbi
ham,0,YugKapoor @idbi
ham,0,AdvaitSingh @oksbi
spam,1,VihaanSharma @kbl
ham,0,IshaniDesai @okaxl
ham,0,AnayaMishra @okaxl
ham,0,AashviPatel @idbi
ham,0,ZoyaSingh @kbl
ham,0,AdvikaMehta @okaxl
ham,0,RiyaYadav @oksbi
ham,0,RitikaKapoor @okaxl
ham,0,ShreyaKhanna @okicici
ham,0,TrishaTiwari @okaxl
ham,0,AnikaYadav @idbi
ham,0,TrishaTiwari @okicici
ham,0,ChaitanyaShah @oksbi
ham,0,SamarVerma @idbi
ham,0,VanyaAgarwal @okybl
spam,1,ArnavSingh @okaxl
ham,0,YashJoshi @kbl
ham,0,SaanviMehta @okaxl
ham,0,AyushKumar @okhdfc
ham,0,AaryanJain @kbl
ham,0,DishaKhanna @kbl
ham,0,TrishaTiwari @kbl
ham,0,rachelGreen @okybl
ham,0,RishaanSharma @kbl
ham,0,SamarVerma @oksbi
ham,0,KairaKapoor @okhdfc
ham,0,RachitVerma @okaxl
spam,1,VivaanMehta @okhdfc
spam,1,RuhanBansal @okaxl
ham,0,RiyaYadav @okaxl
ham,0,BhavyaJain @idbi
ham,0,AnkitSharma @okybl
ham,0,AvyaanBansal @okicici
spam,1,AnikaYadav @okaxl
ham,0,AdvaitSingh @okhdfc
ham,0,YashJoshi @okybl
ham,0,AyushKumar @oksbi
ham,0,AnkitSharma @kbl
ham,0,RuhiMehra @okhdfc
ham,0,AryaTiwari @kbl
ham,0,ZaraThakur @okybl
ham,0,AryaTiwari @okicici
ham,0,SnehaThakur @okybl
ham,0,SohamKapoor @okybl
ham,0,AmairaSingh @okicici
ham,0,SuhaniYadav @oksbi
ham,0,VivaanMehta @okaxl
ham,0,SiyaShah @kbl
ham,0,ChaitanyaShah @okicici
ham,0,NavyaVerma @okhdfc
ham,0,IshikaReddy @okaxl
ham,0,ShanayaPatel @okicici
ham,0,DivyaAgarwal @okaxl
ham,0,IshitaChauhan @oksbi
ham,0,AnviKapoor @okhdfc
ham,0,VanyaAgarwal @oksbi
ham,0,rahul @okybl
ham,0,BhavyaJain @okaxl
ham,0,YugKapoor @okaxl
ham,0,MiraChoudhury @idbi
ham,0,rachelGreen @okybl
spam,1,PranavGupta @okaxl
spam,1,ChaitanyaShah @okybl
ham,0,rahul @okybl
ham,0,AkshayVerma @okhdfc
ham,0,RiyaYadav @okicici
ham,0,IshaniDesai @oksbi
ham,0,ArnavSingh @okhdfc
ham,0,ChaitanyaShah @okhdfc
ham,0,rjk @okaxl
ham,0,vdty @okicici
ham,0,IshaniDesai @kbl
ham,0,VivaanMehta @okhdfc
ham,0,RitikaKapoor @okhdfc
ham,0,RushilReddy @okicici
ham,0,YugKapoor @okybl
ham,0,ZoyaSingh @okicici
ham,0,SuhaniYadav @oksbi
ham,0,AryanGupta @okhdfc
ham,0,ShivanshKumar @okaxl
spam,1,AhaanSharma @okicici
ham,0,KairaKapoor @okhdfc
ham,0,PranavGupta @idbi
ham,0,ShivanshKumar @oksbi
ham,0,AyushKumar @okhdfc
ham,0,TaraChoudhury @okicici
ham,0,SnehaThakur @okybl
ham,0,rachelGreen @idbi
spam,1,PrishaSharma @idbi
ham,0,AnviKapoor @okaxl
ham,0,SarthakGupta @okicici
ham,0,happysng @kbl
spam,1,NehaThakur @idbi
ham,0,AishaChoudhury @kbl
spam,1,KrishaPatel @okybl
ham,0,TrishaTiwari @okicici
spam,1,YugKapoor @oksbi
ham,0,SaanviMehta @okicici
ham,0,rahul @okicici
ham,0,SnehaThakur @oksbi
spam,1,VivaanMehta @okaxl
ham,0,rahul @oksbi
ham,0,RishaanSharma @okhdfc
spam,1,ShivanshKumar @okybl
ham,0,AnikaYadav @idbi
ham,0,IshitaChauhan @okhdfc
spam,1,RiyaYadav @kbl
ham,0,AarohiShah @kbl
ham,0,AmritaThakur @okybl
ham,0,sunnysng @idbi
ham,0,AaryanJain @okhdfc
ham,0,skylarShr @oksbi
ham,0,TaraChoudhury @okybl
ham,0,RheaBhat @oksbi
ham,0,PrishaSharma @okhdfc
ham,0,NehaThakur @okaxl
ham,0,NavyaVerma @idbi
spam,1,PranavGupta @idbi
ham,0,vdty @okaxl
spam,1,KritikaSingh @oksbi
ham,0,AdvikaMehta @okybl
ham,0,vdty @kbl
ham,0,ShreyaKhanna @idbi
ham,0,AyushKumar @okaxl
ham,0,AryaTiwari @okaxl
ham,0,AryanGupta @okaxl
ham,0,ShivanshKumar @okybl
spam,1,MiraChoudhury @okicici
ham,0,rohnr @okybl
ham,0,ZaraThakur @okhdfc
spam,1,AaryanJain @oksbi
ham,0,AnkitSharma @okaxl
ham,0,PrishaSharma @oksbi
ham,0,AmitJoshi @oksbi
ham,0,TaraChoudhury @okhdfc
ham,0,RheaBhat @okybl
ham,0,AdvaitSingh @kbl
ham,0,ZaraThakur @kbl
ham,0,ArnavSingh @okicici
ham,0,MohitJain @oksbi
ham,0,rjk @kbl
ham,0,MohitJain @idbi
ham,0,VivaanMehta @okicici
ham,0,AryaTiwari @okicici
ham,0,RiyaYadav @okybl
ham,0,RiyaYadav @oksbi
ham,0,MohitJain @okaxl
ham,0,RitikaKapoor @okybl
ham,0,AnviKapoor @okhdfc
ham,0,ZaraThakur @okaxl
ham,0,MiraChoudhury @okybl
ham,0,TaraChoudhury @okaxl
spam,1,skylarShr @oksbi
ham,0,SamarVerma @okicici
ham,0,rohnr @okaxl
ham,0,RachitVerma @okhdfc
ham,0,sunnysng @okicici
ham,0,NavyaVerma @okaxl
ham,0,AryanGupta @okhdfc
ham,0,DishaKhanna @oksbi
ham,0,AhaanSharma @kbl
ham,0,ShanayaPatel @okicici
ham,0,IshaniDesai @okicici
spam,1,AyushKumar @idbi
ham,0,SanyaJoshi @oksbi
ham,0,RuhiMehra @kbl
ham,0,AaravKumar @oksbi
ham,0,RiaTiwari @okaxl
ham,0,AyushKumar @okybl
ham,0,NavyaVerma @okybl
ham,0,TaraChoudhury @okicici
spam,1,KabirKumar @idbi
ham,0,AdvaitSingh @okaxl
ham,0,KabirKumar @idbi
spam,1,sunnysng @okaxl
ham,0,AdvikaMehta @okhdfc
ham,0,SaanviMehta @okhdfc
ham,0,SwaraSingh @idbi
spam,1,AryaTiwari @idbi
ham,0,AdvaitSingh @okaxl
ham,0,rohnr @oksbi
ham,0,PranavGupta @oksbi
ham,0,RitikaKapoor @okhdfc
ham,0,RiaTiwari @idbi
ham,0,TrishaTiwari @okhdfc
ham,0,AnkitSharma @okhdfc
ham,0,rjk @okaxl
ham,0,PrishaSharma @okhdfc
ham,0,RiaTiwari @okybl
ham,0,AnanyaBhat @okhdfc
ham,0,AryaTiwari @idbi
ham,0,ZaraThakur @okybl
ham,0,VanyaAgarwal @okicici
ham,0,AnayaMishra @okhdfc
ham,0,KabirKumar @okaxl
ham,0,IshaniDesai @oksbi
ham,0,happysng @okhdfc
ham,0,AnviKapoor @okicici
ham,0,DivyaAgarwal @okybl
ham,0,IshaniDesai @okhdfc
ham,0,AmairaSingh @okicici
ham,0,AaryanJain @okhdfc
ham,0,MohitJain @okhdfc
ham,0,RitikaKapoor @idbi
ham,0,SaanviMehta @kbl
ham,0,RuhanBansal @okybl
ham,0,SaanviMehta @kbl
spam,1,AkshayVerma @okaxl
ham,0,SnehaThakur @oksbi
ham,0,AaravKumar @okaxl
ham,0,MiraChoudhury @okhdfc
spam,1,AmritaThakur @oksbi
ham,0,AdvaitSingh @kbl
ham,0,AkshayVerma @idbi
ham,0,VihaanSharma @okybl
ham,0,AaryanJain @okybl
ham,0,AmritaThakur @okicici
ham,0,RachitVerma @idbi
ham,0,AnkitSharma @okicici
ham,0,happysng @kbl
ham,0,MiraChoudhury @okhdfc
ham,0,SanyaJoshi @okaxl
ham,0,AvyaanBansal @idbi
ham,0,AkshayVerma @okicici
ham,0,VanyaAgarwal @okhdfc
ham,0,SnehaThakur @okicici
ham,0,YugKapoor @oksbi
ham,0,RushilReddy @okhdfc
ham,0,IshitaChauhan @kbl
ham,0,RahulKumar @oksbi
spam,1,VihaanSharma @idbi
ham,0,KritikaSingh @kbl
ham,0,SarthakGupta @okaxl
ham,0,RuhanBansal @okybl
ham,0,IshaniDesai @okicici
ham,0,ShreyaKhanna @idbi
ham,0,DishaKhanna @okaxl
ham,0,RuhanBansal @okicici
ham,0,AmitJoshi @idbi
ham,0,rachelGreen @oksbi
ham,0,ShreyaKhanna @okybl
spam,1,KrishaPatel @kbl
ham,0,VivaanMehta @idbi
ham,0,VanyaAgarwal @okhdfc
ham,0,AryanGupta @oksbi
ham,0,MiraChoudhury @okybl
ham,0,RheaBhat @oksbi
ham,0,MohitJain @okicici
ham,0,SnehaThakur @oksbi
ham,0,SiyaShah @okicici
ham,0,SohamKapoor @oksbi
ham,0,RahulKumar @okicici
spam,1,AnviKapoor @kbl
ham,0,happysng @kbl
ham,0,DishaKhanna @okybl
ham,0,KabirKumar @okicici
ham,0,AryaTiwari @okaxl
spam,1,ZaraThakur @idbi
ham,0,BhavyaJain @okaxl
ham,0,ArnavSingh @idbi
ham,0,NehaThakur @idbi
ham,0,RitikaKapoor @kbl
ham,0,AyushKumar @okybl
ham,0,AishaChoudhury @oksbi
ham,0,vdty @okybl
ham,0,RiaTiwari @okhdfc
ham,0,AmritaThakur @okhdfc
ham,0,AryanGupta @kbl
ham,0,DhruvMehta @okaxl
ham,0,AbhinavGupta @okhdfc
ham,0,SwaraSingh @kbl
ham,0,AnanyaBhat @idbi
ham,0,SamarVerma @okhdfc
ham,0,ShanayaPatel @okaxl
spam,1,rohnr @oksbi
ham,0,AvyaanBansal @okaxl
ham,0,vdty @okybl
ham,0,MyraSahu @okaxl
ham,0,AbhinavGupta @okicici
ham,0,AyushKumar @okhdfc
ham,0,AryaTiwari @oksbi
ham,0,RushilReddy @idbi
spam,1,ChaitanyaShah @idbi
ham,0,AashviPatel @okicici
ham,0,AvaniPatel @okybl
ham,0,SnehaThakur @kbl
ham,0,AdvikaMehta @okybl
spam,1,KairaKapoor @oksbi
ham,0,AnviKapoor @idbi
ham,0,AyushKumar @idbi
spam,1,rjk @okicici
ham,0,AnkitSharma @okybl
ham,0,happysng @okaxl
ham,0,SohamKapoor @idbi
ham,0,rahul @oksbi
spam,1,rachelGreen @okhdfc
ham,0,ChaitanyaShah @idbi
ham,0,AkshayVerma @okicici
spam,1,SnehaThakur @okybl
ham,0,KrishaPatel @okaxl
ham,0,AashviPatel @okybl
ham,0,VivaanMehta @okybl
ham,0,IshaniDesai @okhdfc
ham,0,RheaBhat @okicici
ham,0,SaanviMehta @okhdfc
ham,0,AkshayVerma @kbl
ham,0,AnayaMishra @okhdfc
ham,0,rjk @oksbi
ham,0,SamarVerma @okhdfc
ham,0,AbhinavGupta @okaxl
spam,1,VivaanMehta @okhdfc
ham,0,SarthakGupta @idbi
spam,1,YugKapoor @okicici
ham,0,RuhiMehra @oksbi
ham,0,AryanGupta @idbi
ham,0,RiaTiwari @okybl
ham,0,DishaKhanna @okicici
ham,0,AnayaMishra @okaxl
ham,0,rachelGreen @idbi
ham,0,RiaTiwari @okaxl
ham,0,RachitVerma @kbl
spam,1,VihaanSharma @okaxl
ham,0,AvaniPatel @okaxl
ham,0,rahul @okhdfc
spam,1,RahulKumar @idbi
ham,0,NehaThakur @okaxl
ham,0,happysng @okaxl
ham,0,IshaniDesai @kbl
ham,0,SamarVerma @oksbi
ham,0,RushilReddy @okaxl
ham,0,ShivanshKumar @kbl
ham,0,MiraChoudhury @okhdfc
ham,0,MyraSahu @okybl
spam,1,ShreyaKhanna @okybl
ham,0,AaravKumar @kbl
ham,0,AmitJoshi @okaxl
ham,0,AaravKumar @okhdfc
ham,0,skylarShr @idbi
ham,0,RishaanSharma @okybl
spam,1,DhruvMehta @oksbi
ham,0,DhruvMehta @idbi
ham,0,TrishaTiwari @okybl
ham,0,AnanyaBhat @oksbi
ham,0,SanyaJoshi @okicici
ham,0,AnkitSharma @okybl
ham,0,AnviKapoor @idbi
ham,0,YugKapoor @okybl
ham,0,AmritaThakur @kbl
ham,0,AkshayVerma @oksbi
ham,0,RiyaYadav @oksbi
ham,0,BhavyaJain @kbl
spam,1,YashJoshi @okicici
ham,0,IshaniDesai @kbl
ham,0,PranavGupta @idbi
ham,0,AaravKumar @okicici
ham,0,IshaniDesai @oksbi
ham,0,SaanviMehta @kbl
ham,0,AyushKumar @okaxl
ham,0,ShivanshKumar @okhdfc
ham,0,SiyaShah @idbi
spam,1,AashviPatel @okicici
ham,0,AnkitSharma @idbi
ham,0,AnkitSharma @idbi
ham,0,RuhiMehra @okhdfc
ham,0,NavyaVerma @oksbi
ham,0,AaryanJain @okicici
ham,0,RuhanBansal @okaxl
ham,0,PranavGupta @okicici
ham,0,NehaThakur @okhdfc
ham,0,rohnr @oksbi
ham,0,RuhanBansal @okhdfc
ham,0,AnanyaBhat @kbl
ham,0,AvyaanBansal @okybl
ham,0,RitikaKapoor @okicici
ham,0,AryaTiwari @kbl
ham,0,RachitVerma @okybl
ham,0,ShreyaKhanna @okybl
ham,0,RuhanBansal @oksbi
ham,0,RishaanSharma @okhdfc
ham,0,DivyaAgarwal @okicici
spam,1,AarohiShah @kbl
ham,0,RuhanBansal @okhdfc
ham,0,rahul @okicici
ham,0,KrishaPatel @idbi
ham,0,BhavyaJain @okhdfc
ham,0,RuhanBansal @kbl
ham,0,PrishaSharma @okhdfc
ham,0,VihaanSharma @kbl
spam,1,vdty @okybl
ham,0,rahul @idbi
ham,0,skylarShr @oksbi
ham,0,YugKapoor @okybl
spam,1,AaryanJain @oksbi
ham,0,ZoyaSingh @okhdfc
spam,1,AmitJoshi @okybl
ham,0,AyushKumar @okhdfc
spam,1,AryanGupta @okybl
ham,0,ZoyaSingh @oksbi
ham,0,RheaBhat @okicici
ham,0,KairaKapoor @okhdfc
ham,0,TrishaTiwari @oksbi
ham,0,RheaBhat @okicici
ham,0,RuhiMehra @kbl
ham,0,sunnysng @idbi
ham,0,ArnavSingh @okaxl
ham,0,AnviKapoor @idbi
ham,0,TrishaTiwari @oksbi
ham,0,AhaanSharma @idbi
ham,0,NavyaVerma @idbi
ham,0,IshaniDesai @okhdfc
ham,0,AnviKapoor @okybl
ham,0,ShanayaPatel @okybl
ham,0,AryaTiwari @okaxl
ham,0,AdvaitSingh @oksbi
ham,0,AmitJoshi @okhdfc
ham,0,DhruvMehta @idbi
ham,0,AyushKumar @okybl
spam,1,AashviPatel @okybl
ham,0,AashviPatel @okhdfc
ham,0,VihaanSharma @idbi
ham,0,MyraSahu @kbl
ham,0,rachelGreen @okhdfc
ham,0,AbhinavGupta @oksbi
spam,1,sunnysng @idbi
ham,0,AnviKapoor @okybl
spam,1,AaravKumar @okicici
ham,0,rachelGreen @okybl
spam,1,DhruvMehta @okaxl
ham,0,SarthakGupta @oksbi
spam,1,MohitJain @okicici
ham,0,YugKapoor @okaxl
ham,0,NavyaVerma @kbl
ham,0,AryanGupta @okicici
ham,0,vdty @okhdfc
ham,0,AaravKumar @okybl
ham,0,VihaanSharma @oksbi
ham,0,AvyaanBansal @okybl
spam,1,happysng @oksbi
spam,1,ShreyaKhanna @okhdfc
ham,0,SamarVerma @kbl
ham,0,DhruvMehta @okhdfc
ham,0,AarohiShah @okhdfc
ham,0,AhaanSharma @okybl
ham,0,IshanSharma @okybl
ham,0,RuhanBansal @oksbi
spam,1,DivyaAgarwal @okicici
ham,0,RahulKumar @oksbi
ham,0,SaanviMehta @kbl
ham,0,rachelGreen @okhdfc
ham,0,SwaraSingh @oksbi
ham,0,IshikaReddy @okybl
ham,0,SohamKapoor @okybl
ham,0,AnkitSharma @kbl
spam,1,SanyaJoshi @kbl
ham,0,AnayaMishra @okhdfc
ham,0,RushilReddy @oksbi
ham,0,AaravKumar @okaxl
ham,0,ZoyaSingh @okicici
ham,0,MohitJain @idbi
ham,0,RiaTiwari @kbl
ham,0,KabirKumar @okhdfc
ham,0,AvyaanBansal @kbl
ham,0,AmritaThakur @idbi
ham,0,AmairaSingh @okybl
ham,0,RheaBhat @idbi
ham,0,TaraChoudhury @kbl
ham,0,MiraChoudhury @okybl
ham,0,RitikaKapoor @okybl
ham,0,BhavyaJain @kbl
ham,0,VivaanMehta @okaxl
ham,0,VivaanMehta @okybl
ham,0,RiyaYadav @okybl
ham,0,ShreyaKhanna @idbi
ham,0,AarohiShah @oksbi
spam,1,SamarVerma @okicici
ham,0,KairaKapoor @okaxl
ham,0,SanyaJoshi @kbl
ham,0,ShivanshKumar @okhdfc
ham,0,VivaanMehta @kbl
ham,0,RachitVerma @idbi
ham,0,SiyaShah @okaxl
ham,0,IshitaChauhan @oksbi
ham,0,AmitJoshi @okybl
ham,0,NehaThakur @oksbi
ham,0,SwaraSingh @okybl
ham,0,AkshayVerma @okicici
spam,1,BhavyaJain @okaxl
ham,0,RiyaYadav @okicici
ham,0,SamarVerma @oksbi
ham,0,ArnavSingh @idbi
ham,0,AaravKumar @okhdfc
ham,0,AyushKumar @kbl
ham,0,MiraChoudhury @okaxl
ham,0,RiyaYadav @okaxl
ham,0,sunnysng @oksbi
spam,1,SarthakGupta @okhdfc
ham,0,AaravKumar @oksbi
ham,0,ShreyaKhanna @kbl
ham,0,KrishaPatel @okicici
ham,0,AaravKumar @okhdfc
spam,1,AnkitSharma @oksbi
ham,0,SanyaJoshi @okhdfc
ham,0,TaraChoudhury @okybl
ham,0,rjk @idbi
spam,1,AishaChoudhury @okicici
ham,0,AashviPatel @okybl
ham,0,SiyaShah @idbi
ham,0,AryanGupta @okicici
ham,0,SnehaThakur @okybl
ham,0,RachitVerma @oksbi
spam,1,RuhiMehra @okaxl
ham,0,IshaniDesai @okhdfc
ham,0,AnviKapoor @oksbi
spam,1,AnayaMishra @okaxl
ham,0,ShanayaPatel @idbi
ham,0,AkshayVerma @oksbi
ham,0,MohitJain @oksbi
ham,0,NavyaVerma @okicici
ham,0,SohamKapoor @okybl
ham,0,AnanyaBhat @oksbi
spam,1,SarthakGupta @kbl
ham,0,TaraChoudhury @okicici
ham,0,AdvaitSingh @okicici
spam,1,rohnr @okhdfc
ham,0,rachelGreen @kbl
ham,0,ArnavSingh @idbi
ham,0,SwaraSingh @oksbi
ham,0,RahulKumar @oksbi
ham,0,SnehaThakur @idbi
ham,0,RishaanSharma @okicici
spam,1,SwaraSingh @kbl
spam,1,KabirKumar @okaxl
ham,0,PrishaSharma @okicici
spam,1,SiyaShah @okicici
ham,0,AmritaThakur @okybl
ham,0,AnayaMishra @idbi
ham,0,SnehaThakur @oksbi
ham,0,DivyaAgarwal @okybl
ham,0,BhavyaJain @okhdfc
ham,0,MiraChoudhury @idbi
ham,0,ArnavSingh @idbi
ham,0,AryanGupta @okicici
ham,0,RiaTiwari @okhdfc
spam,1,AashviPatel @kbl
spam,1,SanyaJoshi @okaxl
ham,0,vdty @okhdfc
ham,0,AnayaMishra @okybl
ham,0,AdvaitSingh @okhdfc
spam,1,rachelGreen @oksbi
ham,0,skylarShr @oksbi
ham,0,AmitJoshi @oksbi
ham,0,KabirKumar @okybl
spam,1,KrishaPatel @okaxl
ham,0,rachelGreen @okybl
ham,0,RuhanBansal @kbl
ham,0,RishaanSharma @okicici
ham,0,ZoyaSingh @idbi
ham,0,skylarShr @okhdfc
ham,0,NavyaVerma @okicici
ham,0,AnkitSharma @idbi
ham,0,KabirKumar @kbl
ham,0,ZoyaSingh @okicici
ham,0,MyraSahu @idbi
ham,0,AvaniPatel @kbl
ham,0,AnayaMishra @okybl
ham,0,AyushKumar @okybl
ham,0,RiaTiwari @okaxl
ham,0,AnayaMishra @oksbi
spam,1,PrishaSharma @okybl
ham,0,sunnysng @okhdfc
ham,0,AnanyaBhat @okhdfc
ham,0,AryanGupta @okybl
ham,0,BhavyaJain @okhdfc
ham,0,RiyaYadav @okaxl
